"","method","repetition","mu","nc","value"
"1882","single_louvain",64,70,15,0.12303963114419
"1883","single_louvain",65,70,14,0.123472069943168
"1884","single_louvain",66,70,16,0.132067959369899
"1885","single_louvain",67,70,16,0.136413297078069
"1886","single_louvain",68,70,18,0.170901423048465
"1887","single_louvain",69,70,18,0.140860257574643
"1888","single_louvain",70,70,13,0.119368653369316
"1889","single_louvain",71,70,12,0.109041871922153
"1890","single_louvain",72,70,16,0.123979852607478
"1891","single_louvain",73,70,17,0.137471742803006
"1892","single_louvain",74,70,13,0.111051136416279
"1893","single_louvain",75,70,16,0.142999969545795
"1894","single_louvain",76,70,18,0.155245290524663
"1895","single_louvain",77,70,16,0.140296282058783
"1896","single_louvain",78,70,14,0.118185320518687
"1897","single_louvain",79,70,18,0.150166859261294
"1898","single_louvain",80,70,17,0.144304137198844
"1899","single_louvain",81,70,13,0.125768488444724
"1900","single_louvain",82,70,15,0.125391602640594
"1901","single_louvain",83,70,18,0.142767821671853
"1902","single_louvain",84,70,17,0.14472327313747
"1903","single_louvain",85,70,16,0.126883596326234
"1904","single_louvain",86,70,17,0.138491280554151
"1905","single_louvain",87,70,15,0.13393554615904
"1906","single_louvain",88,70,17,0.135349120367673
"1907","single_louvain",89,70,15,0.143076949877496
"1908","single_louvain",90,70,13,0.104766477694445
"1909","single_louvain",91,70,18,0.149691214609686
"1910","single_louvain",92,70,17,0.140136057925002
"1911","single_louvain",93,70,20,0.165135584594661
"1912","single_louvain",94,70,15,0.12186234489038
"1913","single_louvain",95,70,17,0.14443014902967
"1914","single_louvain",96,70,16,0.142046093577065
"1915","single_louvain",97,70,18,0.139123464121956
"1916","single_louvain",98,70,17,0.140567180774899
"1917","single_louvain",99,70,13,0.120696193599308
"1918","single_louvain",100,70,15,0.122716849638581
"1919","cons_louvain",4,70,53,0.252783723969695
"1920","single_louvain",1,90,16,0.106406480706245
"1921","single_louvain",2,90,15,0.0955653396719253
"1922","single_louvain",3,90,11,0.0634829492781051
"1923","single_louvain",4,90,14,0.0812897233065578
"1924","single_louvain",5,90,18,0.104512564496594
"1925","single_louvain",6,90,16,0.101736231600225
"1926","single_louvain",7,90,15,0.0881719436095756
"1927","single_louvain",8,90,16,0.086187512799555
"1928","single_louvain",9,90,15,0.08323658720425
"1929","single_louvain",10,90,16,0.0979226092732713
"1930","single_louvain",11,90,13,0.0720990576132749
"1931","single_louvain",12,90,14,0.0887982122402839
"1932","single_louvain",13,90,16,0.0882980978898161
"1933","single_louvain",14,90,17,0.102802739755931
"1934","single_louvain",15,90,16,0.0991441190239188
"1935","single_louvain",16,90,17,0.10136039410747
"1936","single_louvain",17,90,14,0.0772953993870515
"1937","single_louvain",18,90,16,0.0937317625745583
"1938","single_louvain",19,90,13,0.080896595095609
"1939","single_louvain",20,90,17,0.10407632011076
"1940","single_louvain",21,90,15,0.0974652924876457
"1941","single_louvain",22,90,16,0.0849441236658025
"1942","single_louvain",23,90,16,0.096524568180358
"1943","single_louvain",24,90,15,0.0902319580252949
"1944","single_louvain",25,90,16,0.098035092375468
"1945","single_louvain",26,90,15,0.104666214584228
"1946","single_louvain",27,90,12,0.0686067203513859
"1947","single_louvain",28,90,15,0.0856230809808751
"1948","single_louvain",29,90,15,0.0939058749763257
"1949","single_louvain",30,90,14,0.0832492396110607
"1950","single_louvain",31,90,14,0.0961296723700654
"1951","single_louvain",32,90,16,0.100407939089936
"1952","single_louvain",33,90,15,0.0871958155272866
"1953","single_louvain",34,90,13,0.0865835161293622
"1954","single_louvain",35,90,10,0.0556116383677893
"1955","single_louvain",36,90,14,0.0900848065160713
"1956","single_louvain",37,90,11,0.0685082462296037
"1957","single_louvain",38,90,17,0.101394584895279
"1958","single_louvain",39,90,14,0.0891440128167509
"1959","single_louvain",40,90,12,0.0818948868208608
"1960","single_louvain",41,90,15,0.0845462711208045
"1961","single_louvain",42,90,14,0.0922573815883746
"1962","single_louvain",43,90,15,0.0894154508067091
"1963","single_louvain",44,90,14,0.0860236646812026
"1964","single_louvain",45,90,14,0.0844942273251019
"1965","single_louvain",46,90,14,0.0879587705785622
"1966","single_louvain",47,90,14,0.0801780774010097
"1967","single_louvain",48,90,15,0.0899979621614394
"1968","single_louvain",49,90,11,0.0708606005149238
"1969","single_louvain",50,90,13,0.0875628277385061
"1970","single_louvain",51,90,15,0.085639967048813
"1971","single_louvain",52,90,15,0.0965027902664455
"1972","single_louvain",53,90,14,0.0867174670310225
"1973","single_louvain",54,90,14,0.0790671355305874
"1974","single_louvain",55,90,15,0.0906155498672709
"1975","single_louvain",56,90,11,0.0651077696650917
"1976","single_louvain",57,90,15,0.0925147169251351
"1977","single_louvain",58,90,15,0.0900491142735333
"1978","single_louvain",59,90,16,0.0948305077360224
"1979","single_louvain",60,90,13,0.0798097513111573
"1980","single_louvain",61,90,10,0.0595802675878228
"1981","single_louvain",62,90,12,0.0757474795879795
"1982","single_louvain",63,90,15,0.0881004438409128
"1983","single_louvain",64,90,14,0.0865437767990014
"1984","single_louvain",65,90,13,0.0820067679603272
"1985","single_louvain",66,90,13,0.0846030561532272
"1986","single_louvain",67,90,12,0.0801110956558169
"1987","single_louvain",68,90,15,0.0901356306294612
"1988","single_louvain",69,90,14,0.0976621279760541
"1989","single_louvain",70,90,15,0.0977999103129798
"1990","single_louvain",71,90,10,0.0609712133291592
"1991","single_louvain",72,90,15,0.0950103717582822
"1992","single_louvain",73,90,16,0.110131559360674
"1993","single_louvain",74,90,15,0.0925616235892551
"1994","single_louvain",75,90,17,0.100152905613769
"1995","single_louvain",76,90,15,0.0855727322768203
"1996","single_louvain",77,90,13,0.0770341371757567
"1997","single_louvain",78,90,13,0.0848151265750805
"1998","single_louvain",79,90,14,0.0876901911368064
"1999","single_louvain",80,90,16,0.0944128515208717
"2000","single_louvain",81,90,13,0.089109536151065
"2001","single_louvain",82,90,12,0.0742184535122116
"2002","single_louvain",83,90,15,0.0886958028937074
"2003","single_louvain",84,90,12,0.06707393195774
"2004","single_louvain",85,90,16,0.0973499811364692
"2005","single_louvain",86,90,17,0.109077643341772
"2006","single_louvain",87,90,15,0.0958615721842284
"2007","single_louvain",88,90,12,0.0744019251985288
"2008","single_louvain",89,90,12,0.0803954278194614
"2009","single_louvain",90,90,15,0.0868973927232833
"2010","single_louvain",91,90,15,0.107379480344332
"2011","single_louvain",92,90,16,0.0965116210726672
"2012","single_louvain",93,90,12,0.0776120801254834
"2013","single_louvain",94,90,15,0.0969981830837646
"2014","single_louvain",95,90,14,0.0712121829527963
"2015","single_louvain",96,90,14,0.0891675084550662
"2016","single_louvain",97,90,13,0.0777469287642981
"2017","single_louvain",98,90,17,0.102088580339842
"2018","single_louvain",99,90,16,0.105053168472729
"2019","single_louvain",100,90,15,0.0972938861501493
"2020","cons_louvain",4,90,63,0.248127669124767
"2021","single_louvain",1,10,34,0.983210472742852
"2022","single_louvain",2,10,34,0.982017726098561
"2023","single_louvain",3,10,34,0.976766861249816
"2024","single_louvain",4,10,34,0.981992821325418
"2025","single_louvain",5,10,34,0.981926783337518
"2026","single_louvain",6,10,34,0.976030976946673
"2027","single_louvain",7,10,33,0.977698286711569
"2028","single_louvain",8,10,35,0.987572159285977
"2029","single_louvain",9,10,34,0.982017726098561
"2030","single_louvain",10,10,33,0.971188637402029
"2031","single_louvain",11,10,33,0.976789596593246
"2032","single_louvain",12,10,34,0.980712090725362
"2033","single_louvain",13,10,33,0.975165055073924
"2034","single_louvain",14,10,33,0.978219403532057
"2035","single_louvain",15,10,33,0.973403416870284
"2036","single_louvain",16,10,33,0.97697742282984
"2037","single_louvain",17,10,35,0.984589659928245
"2038","single_louvain",18,10,35,0.986395264382135
"2039","single_louvain",19,10,34,0.978526781112602
"2040","single_louvain",20,10,32,0.971906870441639
"2041","single_louvain",21,10,33,0.978253081216922
"2042","single_louvain",22,10,33,0.978200662342456
"2043","single_louvain",23,10,33,0.976360066563394
"2044","single_louvain",24,10,32,0.974503470045553
"2045","single_louvain",25,10,33,0.971259602939088
"2046","single_louvain",26,10,34,0.981540588591261
"2047","single_louvain",27,10,34,0.980171765153025
"2048","single_louvain",28,10,34,0.982605342492949
"2049","single_louvain",29,10,34,0.977429061844546
"2050","single_louvain",30,10,34,0.978190526498079
"2051","single_louvain",31,10,32,0.971482333833809
"2052","single_louvain",32,10,31,0.964331889027102
"2053","single_louvain",33,10,34,0.981836573944037
"2054","single_louvain",34,10,34,0.983226740121608
"2055","single_louvain",35,10,33,0.97634761410678
"2056","single_louvain",36,10,33,0.975491456172494
"2057","single_louvain",37,10,32,0.972386078280562
"2058","single_louvain",38,10,36,0.990054769260615
"2059","single_louvain",39,10,35,0.986478781988631
"2060","single_louvain",40,10,33,0.975165055073924
"2061","single_louvain",41,10,33,0.975654013149495
"2062","single_louvain",42,10,35,0.985162002266737
"2063","single_louvain",43,10,32,0.964421486202441
"2064","single_louvain",44,10,34,0.981913127043801
"2065","single_louvain",45,10,35,0.983996749518028
"2066","single_louvain",46,10,32,0.972953502400097
"2067","single_louvain",47,10,33,0.978200662342456
"2068","single_louvain",48,10,34,0.982125115254496
"2069","single_louvain",49,10,34,0.981958065121784
"2070","single_louvain",50,10,34,0.982955828684615
"2071","single_louvain",51,10,34,0.979070860013237
"2072","single_louvain",52,10,34,0.979580861516965
"2073","single_louvain",53,10,33,0.974494720540465
"2074","single_louvain",54,10,34,0.983226740121608
"2075","single_louvain",55,10,33,0.976889328580071
"2076","single_louvain",56,10,34,0.983210472742852
"2077","single_louvain",57,10,34,0.981836573944037
"2078","single_louvain",58,10,35,0.986274743128863
"2079","single_louvain",59,10,33,0.975359060322501
"2080","single_louvain",60,10,33,0.97747783729116
"2081","single_louvain",61,10,34,0.982619009165083
"2082","single_louvain",62,10,35,0.988629210043316
"2083","single_louvain",63,10,33,0.977310658183764
"2084","single_louvain",64,10,32,0.968597112656248
"2085","single_louvain",65,10,34,0.982017726098561
"2086","single_louvain",66,10,31,0.964676299147019
"2087","single_louvain",67,10,34,0.982017726098561
"2088","single_louvain",68,10,34,0.980982147836752
"2089","single_louvain",69,10,33,0.977427516346645
"2090","single_louvain",70,10,34,0.982037398285717
"2091","single_louvain",71,10,33,0.972708653202187
"2092","single_louvain",72,10,33,0.974144930061868
"2093","single_louvain",73,10,32,0.9725582791064
"2094","single_louvain",74,10,32,0.972952764526816
